property_id,station_id,distance,house_area,rent_price,total_floor,floor,built_date,house_structure
7887,99,1040,18,68000,5,4,1985-03-01,RC
7888,99,400,111,245000,14,5,2005-11-01,RC
7889,10,800,27,92000,7,5,2011-02-01,RC
7890,1,600,67,236000,32,22,2006-01-01,RC
7891,48,360,13,80000,7,7,2000-03-01,RC
7892,83,360,43,95000,8,5,1998-12-01,RC
7893,46,120,26,112000,14,13,2013-02-01,RC
7894,50,680,20,88000,7,4,2005-01-01,RC
7895,44,3280,18,67000,3,2,1988-01-01,RC
7896,44,1200,18,51000,4,2,1985-07-01,RC
7897,43,760,27,137000,3,2,2014-03-01,鉄骨
7898,65,640,27,117000,5,3,2018-03-01,RC
7899,50,760,50,145000,10,2,1994-03-01,RC
7900,40,520,33,131000,3,3,2003-01-01,RC
7901,29,440,30,103000,7,4,2006-10-01,RC
7902,45,1040,13,64000,3,3,1992-12-01,鉄骨
7903,21,360,16,98000,15,11,2008-12-01,RC
7904,59,1800,77,111400,3,2,2003-10-01,RC
7905,83,240,20,78000,12,6,2002-04-01,RC
7906,40,800,29,151000,4,4,2018-07-01,RC
7907,69,1720,29,75000,3,3,1995-05-01,鉄骨
7908,46,520,21,89000,14,8,2007-08-01,RC
7909,18,360,19,112000,9,9,2005-01-01,RC
7910,16,880,19,78000,10,7,1997-12-01,鉄骨
7911,17,600,40,186000,13,10,2005-12-01,RC
7912,32,1000,30,85000,4,2,2007-04-01,RC
7913,22,120,22,74000,4,2,1982-12-01,RC
7914,90,800,36,110000,14,5,2012-05-01,RC
7915,10,320,30,112000,5,3,1990-02-01,RC
7916,23,1000,15,102500,14,13,2006-12-01,RC
7917,44,1200,56,90000,4,1,1964-03-01,RC
7918,52,760,24,53000,3,2,2007-01-01,鉄骨
7919,16,560,43,65000,6,5,1987-10-01,RC
7920,54,120,22,161000,13,6,2005-07-01,RC
7921,37,640,54,154920,6,3,2002-11-01,鉄骨
7922,19,1280,95,238000,5,5,2000-03-01,RC
7923,90,360,16,79000,11,6,1991-12-01,RC
7924,16,80,29,82000,5,4,1990-03-01,RC
7925,38,880,21,86000,12,3,2013-10-01,RC
7926,35,920,53,136000,10,6,2019-05-01,RC
7927,6,1040,19,103000,3,3,1981-12-01,鉄骨
7928,52,2080,27,34000,3,3,1986-06-01,鉄骨
7929,12,640,26,81000,3,1,2005-01-01,鉄骨
7930,16,440,40,65000,2,2,2003-08-01,鉄骨
7931,46,1080,22,86000,3,2,2004-06-01,鉄骨
7932,18,720,19,86000,11,3,2001-03-01,RC
7933,29,680,52,109000,12,1,1969-07-01,RC
7934,50,440,93,183500,8,6,1970-05-01,RC
7935,69,760,41,78000,4,3,2003-01-01,鉄骨
7936,83,880,41,123000,6,3,1999-12-01,RC
7937,46,960,25,81000,5,2,2009-03-01,RC
7938,95,840,16,73000,3,3,2020-05-01,鉄骨
7939,16,1280,37,75000,8,4,1996-05-01,鉄骨
7940,40,880,11,57000,5,4,1988-08-01,RC
7941,69,400,25,68150,4,3,1996-08-01,鉄骨
7942,44,1080,13,59000,4,1,1992-10-01,鉄骨
7943,9,280,38,148000,15,7,2005-11-01,RC
7944,32,640,24,55000,7,5,1994-06-01,RC
7945,13,1160,16,75000,8,4,2010-04-01,RC
7946,28,720,37,73000,3,1,1984-10-01,鉄骨
7947,1,720,16,88800,7,4,1980-05-01,RC
7948,66,240,29,198000,12,12,2015-12-01,RC
7949,2,1160,51,236000,22,22,2005-08-01,RC
7950,29,1000,47,148000,3,1,2012-01-01,RC
7951,91,920,40,85000,3,2,2018-07-01,鉄骨
7952,59,1760,40,113000,3,3,2002-02-01,鉄骨
7953,60,560,32,114000,4,2,1990-05-01,RC
7954,12,560,25,92000,12,4,2005-06-01,RC
7955,99,360,94,154000,7,7,2008-06-01,RC
7956,29,720,27,128000,4,2,2007-12-01,RC
7957,65,480,37,192000,14,8,2005-03-01,RC
7958,7,640,22,93000,8,7,2004-08-01,RC
7959,72,600,32,121000,7,4,1992-08-01,RC
7960,6,680,18,148000,12,5,2011-01-01,RC
7961,21,960,15,83600,7,6,2010-04-01,RC
7962,44,1760,12,55000,12,6,1985-06-01,RC
7963,66,480,31,129000,11,6,2009-07-01,RC
7964,21,680,18,55000,4,3,1984-08-01,RC
7965,5,760,104,282000,43,23,2008-02-01,RC
7966,35,800,61,167000,12,7,2007-02-01,RC
7967,69,360,59,91000,5,4,1987-12-01,鉄骨
7968,9,480,26,163000,10,3,2014-02-01,RC
7969,46,440,28,72000,5,5,1979-12-01,RC
7970,29,640,148,577000,25,21,2008-02-01,RC
7971,18,680,59,120000,11,5,1981-11-01,RC
7972,20,40,10,114000,4,2,2007-08-01,鉄骨
7973,98,600,30,120000,5,4,2008-06-01,RC
7974,67,1320,38,103000,4,1,1981-02-01,RC
7975,48,480,28,121000,4,1,2015-06-01,RC
7976,100,360,25,55000,10,2,1992-02-01,RC
7977,59,1040,52,79000,3,1,1992-10-01,鉄骨
7978,16,680,26,78500,12,6,2018-03-01,RC
7979,62,840,33,139000,4,3,1994-02-01,RC
7980,91,720,39,83000,3,1,2004-03-01,RC
7981,2,120,29,192000,34,21,2006-11-01,RC
7982,1,920,30,102000,14,10,2012-07-01,RC
7983,22,400,85,195000,6,1,1975-06-01,RC
7984,100,520,22,128000,10,6,1989-06-01,RC
7985,46,600,31,104000,5,3,1975-05-01,RC
7986,23,280,21,110000,19,9,2005-01-01,RC
7987,91,1600,80,128000,3,1,1990-12-01,RC
7988,46,520,20,84000,7,3,2004-04-01,RC
7989,16,920,22,58000,4,2,1988-05-01,RC
7990,69,520,41,96000,3,3,1986-12-01,鉄骨
7991,99,800,23,88000,4,4,1969-03-01,RC
7992,85,1520,61,167000,12,6,2001-07-01,RC
7993,37,1320,32,121000,12,9,1998-02-01,RC
7994,20,1000,49,179000,6,1,2004-05-01,RC
7995,12,600,67,144000,10,9,1979-01-01,RC
7996,7,320,9,126000,15,15,2007-04-01,RC
7997,19,1000,16,80000,3,2,2008-08-01,鉄骨
7998,96,680,34,91000,3,2,2005-06-01,鉄骨
7999,90,120,36,194000,12,10,2015-06-01,RC
8000,52,1520,56,93000,5,5,2018-06-01,RC
8001,14,880,143,524000,7,7,2005-11-01,RC
8002,69,1680,61,115000,4,1,2005-08-01,RC
8003,29,640,34,152000,4,2,2008-05-01,RC
8004,32,520,9,52000,6,3,1988-06-01,鉄骨
8005,67,440,27,69000,3,1,1993-04-01,RC
8006,23,680,26,76000,3,3,1988-06-01,RC
8007,9,760,24,89000,10,4,2006-04-01,RC
8008,16,840,41,74000,3,1,1986-12-01,RC
8009,46,800,58,161000,3,3,1995-12-01,RC
8010,48,480,17,92000,12,10,1997-01-01,RC
8011,74,480,22,63000,3,1,2000-03-01,RC
8012,48,440,32,96000,6,3,2005-10-01,RC
8013,5,520,40,141000,4,1,1991-07-01,RC
8014,72,280,23,58000,5,3,1986-09-01,RC
8015,90,120,28,173000,15,7,2018-04-01,RC
8016,46,560,15,112000,14,12,2018-10-01,RC
8017,72,440,104,146000,10,4,2000-09-01,RC
8018,50,160,25,106000,5,4,1991-04-01,RC
8019,100,720,25,100000,10,5,2011-11-01,RC
8020,50,1240,28,157000,3,3,1994-04-01,RC
8021,83,720,15,80500,8,3,2013-10-01,RC
8022,23,360,24,103500,9,3,2005-04-01,RC
8023,83,400,15,62000,6,2,1983-07-01,RC
8024,2,160,48,156000,14,2,2005-02-01,RC
8025,22,1120,28,90000,5,1,2011-04-01,RC
8026,46,760,25,113000,5,2,2000-12-01,RC
8027,1,840,58,178000,14,10,2002-12-01,RC
8028,69,760,25,83200,3,2,2008-03-01,鉄骨
8029,44,1040,45,138000,4,2,1997-02-01,RC
8030,43,440,39,124000,8,5,1969-08-01,RC
8031,67,280,40,105000,3,3,2017-10-01,鉄骨
8032,29,800,37,190000,20,10,2004-04-01,RC
8033,37,560,28,65000,13,12,1981-12-01,RC
8034,83,680,20,96000,13,6,2009-09-01,RC
8035,2,760,22,118000,14,8,2013-06-01,RC
8036,16,560,45,80000,3,2,1978-06-01,RC
8037,28,800,19,86500,7,5,2006-10-01,RC
8038,35,680,12,80000,7,4,2006-04-01,RC
8039,16,720,73,133000,10,5,2000-12-01,RC
8040,59,920,13,69000,4,4,1987-12-01,RC
8041,66,920,27,125500,13,9,2014-09-01,RC
8042,22,520,46,172000,3,1,1995-10-01,RC
8043,16,1280,26,90000,5,4,1993-04-01,RC
8044,70,1400,49,62000,3,2,1987-05-01,RC
8045,44,1160,25,81000,3,1,2005-09-01,鉄骨
8046,32,280,34,98000,14,14,2006-12-01,RC
8047,52,1280,15,34000,3,3,1990-02-01,鉄骨
8048,7,720,31,160000,13,10,2005-01-01,RC
8049,7,880,32,106000,15,10,2005-11-01,RC
8050,5,960,69,217000,4,3,1995-02-01,RC
8051,2,800,24,155500,5,3,1994-12-01,RC
8052,20,320,34,123000,11,4,2001-11-01,RC
8053,60,440,38,83000,7,3,1967-09-01,鉄骨
8054,16,1080,21,71000,4,3,1990-10-01,RC
8055,85,1280,14,61000,9,1,1992-12-01,RC
8056,20,280,22,79000,13,9,1983-08-01,RC
8057,99,840,24,66000,5,2,1989-09-01,RC
8058,32,320,37,79000,4,4,1997-12-01,RC
8059,40,800,31,65000,6,6,1991-09-01,RC
8060,14,840,27,77000,3,3,1997-12-01,その他
8061,90,480,34,109000,14,8,2012-11-01,RC
8062,59,1080,71,137000,10,2,2001-06-01,RC
8063,20,1000,47,314000,10,5,2003-08-01,RC
8064,50,800,44,166000,3,1,2015-10-01,鉄骨
8065,22,80,10,58000,5,2,1991-08-01,鉄骨
8066,83,160,32,115000,9,6,1986-12-01,RC
8067,67,1960,44,91000,3,2,1988-06-01,鉄骨
8068,60,200,21,67000,4,3,1969-09-01,RC
8069,9,880,18,105000,12,10,2004-02-01,RC
8070,95,280,41,76000,11,2,1984-06-01,RC
8071,44,240,14,64000,3,2,2005-06-01,鉄骨
8072,9,1160,18,90000,12,4,2002-03-01,RC
8073,85,680,107,197000,14,14,2011-12-01,RC
8074,50,360,44,78000,3,2,1976-09-01,鉄骨
8075,2,200,36,165000,32,6,2007-01-01,RC
8076,5,640,41,258000,43,10,2003-02-01,RC
8077,32,480,30,97000,3,1,1997-02-01,RC
8078,19,320,12,88000,3,3,1994-11-01,RC
8079,29,560,45,161000,9,7,2008-04-01,RC
8080,19,1000,69,158000,3,2,2021-01-01,鉄骨
8081,59,280,21,70000,4,3,1999-12-01,RC
8082,10,720,30,88500,11,3,2018-04-01,RC
8083,52,960,30,74500,6,6,2008-06-01,RC
8084,35,1040,14,75000,12,7,1992-06-01,RC
8085,28,520,39,139000,8,6,1999-09-01,鉄骨
8086,44,1240,101,188000,5,1,1999-05-01,RC
8087,44,720,55,122000,3,3,1988-06-01,RC
8088,85,640,51,158000,6,4,1989-11-01,RC
8089,36,720,22,99000,7,7,2004-09-01,RC
8090,7,960,45,171000,12,6,2004-06-01,RC
8091,52,1400,72,95000,12,5,1999-11-01,RC
8092,52,680,14,38000,4,3,1994-02-01,RC
8093,16,680,20,37000,3,2,1983-01-01,鉄骨
8094,37,640,22,84000,8,4,2000-08-01,RC
8095,46,200,25,118000,13,10,1970-09-01,RC
8096,21,800,26,90000,5,3,1968-08-01,RC
8097,16,1440,14,28000,4,1,1988-12-01,RC
8098,91,560,16,56000,4,2,2000-03-01,RC
8099,44,640,32,133000,6,6,1989-08-01,RC
8100,23,680,20,95600,13,6,2004-11-01,RC
8101,48,320,23,168000,14,3,2007-08-01,RC
8102,54,640,31,116300,14,2,2008-03-01,RC
8103,50,840,32,119000,6,6,1999-08-01,RC
8104,6,760,30,122000,4,3,1978-03-01,RC
8105,74,520,16,70500,3,3,2005-03-01,RC
8106,90,280,27,178000,12,10,2008-05-01,RC
8107,20,240,34,81000,11,4,1985-02-01,RC
8108,28,400,33,88000,6,3,2004-08-01,RC
8109,45,320,25,105000,14,8,2007-01-01,RC
8110,96,160,19,149000,11,6,1984-04-01,RC
8111,6,760,16,120000,8,2,2001-06-01,RC
8112,72,1240,29,73000,3,2,1986-11-01,鉄骨
8113,35,880,55,98000,6,2,1987-04-01,RC
8114,32,160,23,58000,7,6,1989-08-01,RC
8115,23,600,42,155000,33,5,2007-02-01,RC
8116,10,640,13,120000,12,5,2007-03-01,RC
8117,52,1080,19,58000,6,4,1993-11-01,RC
8118,52,1000,55,76500,4,4,1995-11-01,RC
8119,74,880,72,110000,2,1,2002-02-01,鉄骨
8120,83,720,90,170000,4,3,1989-03-01,RC
8121,23,840,22,85500,5,1,2014-02-01,RC
8122,10,1080,14,70000,3,2,2000-06-01,鉄骨
8123,72,560,19,64000,10,2,1992-09-01,RC
8124,60,200,23,113000,12,8,2013-04-01,RC
8125,18,1040,48,151000,18,5,1991-08-01,RC
8126,29,960,22,87000,11,4,1981-10-01,RC
8127,50,240,30,147000,5,4,2012-04-01,RC
8128,2,640,34,84000,9,7,2005-11-01,RC
8129,99,880,44,91500,4,2,1988-03-01,RC
8130,22,680,29,109000,7,3,2003-03-01,RC
8131,99,320,22,115000,4,4,2015-11-01,RC
8132,85,960,50,94000,14,5,2007-12-01,RC
8133,32,120,19,124000,8,5,2013-02-01,RC
8134,60,920,18,136000,13,12,2005-03-01,RC
8135,23,1040,12,55000,5,5,1983-10-01,RC
8136,9,280,26,113500,13,8,2001-04-01,RC
8137,67,1200,81,192000,6,4,1989-06-01,RC
8138,100,320,32,95000,4,4,2004-01-01,RC
8139,67,800,65,102000,5,1,1992-01-01,RC
8140,40,960,47,102000,4,2,1990-07-01,鉄骨
8141,85,1160,103,179000,17,1,2008-10-01,RC
8142,100,280,21,74000,6,3,1998-03-01,RC
8143,16,1360,13,56000,5,4,1989-03-01,RC
8144,10,600,112,191000,14,6,2007-01-01,RC
8145,50,280,28,106000,10,3,2006-11-01,RC
8146,5,720,87,251000,19,18,1993-12-01,RC
8147,72,720,35,110000,13,6,2005-02-01,RC
8148,83,280,25,79000,8,7,1997-10-01,RC
8149,45,120,50,154000,11,10,2006-10-01,RC
8150,99,400,13,80000,3,3,2001-11-01,RC
8151,21,840,16,70400,4,2,1989-04-01,RC
8152,17,560,17,64000,14,4,1989-08-01,RC
8153,59,280,21,95000,4,4,2008-08-01,鉄骨
8154,95,1320,23,81000,3,1,1993-07-01,鉄骨
8155,90,120,44,175000,15,3,2018-02-01,RC
8156,90,200,49,141000,7,2,2004-09-01,RC
8157,21,1280,24,75000,3,2,2010-12-01,RC
8158,20,520,58,279000,6,5,2003-12-01,RC
8159,62,1000,26,160000,6,2,1974-02-01,RC
8160,40,1000,15,67000,3,2,2006-04-01,RC
8161,30,320,26,78000,5,4,1985-05-01,RC
8162,2,1160,19,82000,6,3,2003-03-01,RC
8163,30,320,17,55000,9,3,1992-11-01,RC
8164,44,220,41,119000,3,2,1986-04-01,RC
8165,44,400,57,176000,5,3,2011-04-01,RC
8166,30,480,64,107000,3,2,1997-11-01,RC
8167,13,920,34,112000,11,2,2004-02-01,RC
8168,67,960,20,73000,4,1,1990-06-01,RC
8169,18,680,52,390000,48,43,2008-09-01,RC
8170,10,1240,16,66000,4,2,1989-01-01,鉄骨
8171,60,680,15,77000,12,3,2000-02-01,RC
8172,2,1840,26,85000,8,3,2002-01-01,RC
8173,14,1040,32,102000,6,4,2002-06-01,RC
8174,2,240,28,139000,9,6,1997-12-01,RC
8175,85,1760,94,250000,5,5,1990-06-01,RC
8176,14,560,40,301000,44,7,2010-05-01,RC
8177,85,600,32,77000,6,4,2002-12-01,鉄骨
8178,91,1240,102,157000,3,2,1989-06-01,RC
8179,45,480,33,87500,6,2,2004-05-01,鉄骨
8180,2,760,39,114000,12,2,2007-09-01,RC
8181,7,400,35,137000,10,6,2008-10-01,RC
8182,96,1120,39,127000,3,3,1988-03-01,RC
8183,83,560,24,72000,3,2,1997-11-01,鉄骨
8184,96,400,29,55000,3,2,1989-12-01,RC
8185,36,480,26,99000,15,6,2004-06-01,RC
8186,32,1320,16,55500,3,1,2000-03-01,RC
8187,59,160,43,90000,2,2,1992-05-01,その他
8188,10,840,38,122000,3,1,2020-02-01,鉄骨
8189,21,600,16,74000,4,2,1988-07-01,鉄骨
8190,60,280,18,104000,14,8,2008-06-01,RC
8191,46,400,16,75000,5,3,2001-05-01,鉄骨
8192,40,520,33,146000,10,10,2013-05-01,RC
8193,72,520,25,70000,2,2,1988-09-01,RC
8194,44,600,17,70000,9,4,1987-06-01,RC
8195,50,640,51,141400,5,4,2009-09-01,RC
8196,54,200,21,160000,15,8,2006-11-01,RC
8197,59,1040,24,62000,3,1,1987-12-01,鉄骨
8198,23,320,22,138000,10,4,2007-05-01,RC
8199,9,360,59,280000,40,26,2004-09-01,RC
8200,95,120,45,81000,4,3,1993-10-01,RC
8201,1,600,18,92000,5,3,1984-04-01,RC
8202,74,320,30,82000,3,1,2011-05-01,その他
8203,20,560,40,152000,9,6,2005-10-01,RC
8204,96,840,29,84000,2,2,2001-05-01,その他
8205,18,480,22,92000,11,3,1984-04-01,RC
8206,100,2040,76,150800,12,5,2003-04-01,RC
8207,16,1240,19,66000,3,1,1989-01-01,鉄骨
8208,16,1720,12,55000,5,5,1990-03-01,RC
8209,35,120,23,98000,15,7,2007-11-01,RC
8210,6,640,26,147000,12,6,2011-10-01,RC
8211,100,600,35,97000,4,4,1991-04-01,鉄骨
8212,36,240,25,119000,12,8,2019-03-01,RC
8213,2,640,30,85000,3,2,2004-03-01,RC
8214,96,760,18,70000,2,1,1991-08-01,鉄骨
8215,37,560,21,91000,14,3,1997-02-01,RC
8216,12,80,20,78500,5,4,1987-03-01,RC
8217,99,600,34,118000,14,3,2005-12-01,RC
8218,83,400,14,63000,4,2,1987-01-01,RC
8219,6,440,27,119000,7,4,1985-03-01,RC
8220,32,440,53,234000,15,4,2018-05-01,RC
8221,9,480,25,108000,10,2,2004-04-01,RC
8222,72,480,40,68000,5,5,1971-05-01,RC
8223,59,930,23,83000,8,8,2011-01-01,鉄骨
8224,20,440,30,119000,12,12,2005-06-01,RC
8225,72,480,18,90000,11,9,2010-10-01,RC
8226,6,960,39,192000,14,9,2002-11-01,RC
8227,95,840,14,48000,5,5,1987-03-01,RC
8228,28,1040,22,81000,8,7,1971-12-01,RC
8229,22,240,22,82000,8,5,2009-03-01,RC
8230,19,280,23,126000,5,3,2010-09-01,RC
8231,90,360,35,126000,6,4,2013-07-01,RC
8232,32,360,33,82000,9,3,2008-03-01,RC
8233,29,440,41,115000,10,4,1980-11-01,RC
8234,19,1000,18,72000,8,2,1999-05-01,RC
8235,48,720,23,133000,7,6,2003-10-01,RC
8236,19,640,56,125000,4,4,1985-01-01,RC
8237,21,1120,27,83000,4,4,1980-02-01,RC
8238,85,1080,21,60000,9,3,1992-12-01,RC
8239,72,320,17,80000,8,3,1998-04-01,RC
8240,96,120,25,84000,3,3,1969-11-01,RC
8241,21,1080,26,127000,4,3,1993-12-01,RC
8242,30,840,21,57000,4,3,1987-04-01,RC
8243,2,600,25,89000,3,2,1988-02-01,鉄骨
8244,19,1160,32,89000,4,2,2009-03-01,RC
8245,32,640,20,45000,4,3,1985-01-01,RC
8246,50,1000,54,141000,6,3,2005-02-01,RC
8247,44,880,27,110500,3,1,2010-01-01,鉄骨
8248,50,1080,13,74000,4,4,2000-01-01,鉄骨
8249,37,560,30,93000,11,4,2001-01-01,RC
8250,35,840,13,65000,4,4,1986-04-01,鉄骨
8251,85,600,62,90000,8,8,2011-09-01,RC
8252,9,920,53,201800,12,10,2015-09-01,RC
8253,28,800,39,84000,6,3,1979-01-01,鉄骨
8254,30,240,35,89000,12,8,2004-06-01,RC
8255,22,1320,52,131000,3,2,1984-08-01,RC
8256,10,520,19,72000,4,3,1983-03-01,鉄骨
8257,22,2000,70,212000,4,2,1999-01-01,RC
8258,85,400,16,73000,4,3,1997-10-01,鉄骨
8259,100,440,30,79000,6,2,1996-09-01,鉄骨
8260,99,680,18,68000,3,1,1992-03-01,鉄骨
8261,72,600,27,69000,3,2,1998-10-01,鉄骨
8262,67,1840,35,143430,10,2,2004-04-01,RC
8263,9,600,51,248000,9,8,2001-11-01,RC
8264,91,960,14,65500,3,2,2017-01-01,鉄骨
8265,29,1120,16,92000,2,2,1990-12-01,その他
8266,21,920,81,151000,7,2,2009-05-01,RC
8267,23,560,109,275000,46,6,2010-05-01,RC
8268,2,1200,20,63000,5,2,1988-09-01,RC
8269,99,1040,42,91000,3,1,1979-12-01,鉄骨
8270,65,1200,37,172000,6,5,2005-11-01,RC
8271,35,800,35,88000,8,3,2008-07-01,RC
8272,28,800,26,110000,9,2,1989-10-01,RC
8273,38,360,25,100000,8,7,1980-06-01,RC
8274,65,440,16,104000,12,12,2002-06-01,RC
8275,46,1040,43,167000,6,6,2015-01-01,RC
8276,21,400,33,128000,15,11,2005-03-01,RC
8277,16,1360,45,89000,2,1,1989-10-01,鉄骨
8278,9,680,48,134000,12,12,2005-07-01,RC
8279,99,880,36,89000,4,3,1978-09-01,RC
8280,83,720,15,85000,8,2,2006-11-01,RC
8281,22,240,28,80000,3,2,2006-04-01,鉄骨
8282,91,280,22,76000,7,4,2001-11-01,鉄骨
8283,13,320,31,81000,9,7,1992-09-01,RC
8284,45,560,36,103000,13,10,2014-07-01,RC
8285,95,480,56,64000,4,3,1982-04-01,鉄骨
8286,62,560,47,182000,8,3,1986-06-01,RC
8287,67,40,99,283000,4,2,1993-11-01,鉄骨
8288,6,1000,28,118000,7,1,1980-10-01,RC
8289,6,560,17,126000,13,4,2007-09-01,RC
8290,50,1000,32,79000,6,2,1990-02-01,RC
8291,52,560,45,115500,10,9,2017-06-01,RC
8292,32,1600,15,37000,3,2,1983-05-01,鉄骨
8293,45,160,26,108000,14,4,2006-11-01,RC
8294,30,1640,24,69000,4,4,1999-04-01,RC
8295,18,1000,35,167000,13,6,2005-12-01,RC
8296,46,360,24,104000,13,6,2013-09-01,RC
8297,96,920,24,120000,2,1,1999-03-01,鉄骨
8298,50,440,12,59000,3,1,1985-06-01,RC
8299,91,1200,14,162000,3,2,1988-02-01,RC
8300,74,1240,66,111000,5,4,1990-11-01,RC
8301,32,560,14,46000,7,4,1994-10-01,RC
8302,48,400,126,387000,12,12,1996-09-01,RC
8303,12,320,9,65000,10,8,1977-11-01,RC
8304,85,760,20,91000,18,4,2015-04-01,RC
8305,46,1320,66,84000,4,4,1985-10-01,鉄骨
8306,50,1240,24,66000,3,1,1998-08-01,鉄骨
8307,72,600,27,103000,8,6,2015-12-01,RC
8308,21,800,25,96000,4,3,2011-07-01,RC
8309,52,440,23,28000,3,1,1988-05-01,RC
8310,74,920,57,104000,3,3,1976-08-01,RC
8311,96,240,17,78000,5,2,1970-04-01,RC
8312,59,1200,24,63000,3,2,1982-09-01,鉄骨
8313,29,480,81,289500,22,20,2003-12-01,RC
8314,6,520,14,111500,13,4,2007-09-01,RC
8315,28,520,53,150000,8,7,2013-02-01,RC
8316,60,680,16,82000,10,4,1999-12-01,RC
8317,36,640,19,89000,12,4,2007-02-01,RC
8318,22,1000,74,157000,3,1,2009-02-01,RC
8319,36,1240,19,91000,12,3,2001-11-01,RC
8320,46,1360,11,85000,3,2,2017-10-01,鉄骨
8321,10,560,25,124000,10,7,2018-05-01,RC
8322,45,1000,22,52000,3,3,1992-12-01,鉄骨
8323,23,600,34,196000,44,5,2010-07-01,RC
8324,74,1000,27,63000,4,3,1986-08-01,鉄骨
8325,1,1480,43,101000,7,2,1983-11-01,RC
8326,9,0,68,325000,23,18,2019-08-01,鉄骨
8327,99,520,14,76000,10,2,1992-02-01,RC
8328,18,840,108,551000,34,34,2015-07-01,RC
8329,19,920,18,138000,3,1,2014-09-01,鉄骨
8330,59,760,19,55000,5,3,1984-05-01,RC
8331,83,280,23,143000,19,11,2017-02-01,RC
8332,2,240,37,170000,14,8,2005-01-01,RC
8333,9,640,55,167000,11,5,2006-11-01,RC
8334,29,760,37,150000,3,3,2007-11-01,RC
8335,36,1120,35,87000,13,6,2003-04-01,RC
8336,37,680,24,131000,13,12,2006-02-01,RC
8337,85,1040,31,74900,5,5,2006-02-01,RC
8338,100,320,53,118000,6,3,1995-01-01,RC
8339,100,640,49,139000,3,3,1991-02-01,鉄骨
8340,12,960,11,81000,8,4,2006-04-01,RC
8341,44,200,95,123500,2,1,2003-03-01,RC
8342,28,840,30,91000,3,2,2018-06-01,鉄骨
8343,29,760,61,190000,20,9,2004-04-01,RC
8344,28,400,15,65000,5,1,1977-05-01,RC
8345,90,640,21,95000,5,5,1997-07-01,鉄骨
8346,91,1080,34,95000,3,1,1988-04-01,RC
8347,21,1400,19,85000,7,6,2013-01-01,RC
8348,12,440,22,158500,10,5,2016-06-01,RC
8349,62,360,52,191000,7,1,2004-12-01,RC
8350,18,1320,27,144000,10,7,2008-10-01,RC
8351,12,400,23,67000,8,3,1985-03-01,RC
8352,90,600,24,81000,9,4,2005-11-01,RC
8353,22,440,28,141000,6,2,1970-02-01,RC
8354,91,200,32,74000,3,3,1980-09-01,RC
8355,90,480,24,96000,12,2,2005-08-01,RC
8356,1,720,17,68000,10,8,1980-01-01,RC
8357,1,1000,61,422000,29,25,2020-06-01,RC
8358,40,640,19,86500,3,2,2006-11-01,鉄骨
8359,44,120,22,77000,4,1,2015-03-01,鉄骨
8360,37,640,54,190000,12,9,2002-04-01,RC
8361,52,400,45,78000,3,3,1987-01-01,RC
8362,36,120,35,98900,13,9,2007-01-01,RC
8363,29,200,21,116000,8,3,1971-09-01,RC
8364,38,1000,47,102000,14,4,2014-05-01,その他
8365,19,1200,50,135000,3,2,1989-05-01,RC
8366,69,800,33,77000,3,1,2010-03-01,鉄骨
8367,5,1320,19,99000,12,8,1998-09-01,RC
8368,100,1360,35,75000,3,2,1993-01-01,鉄骨
8369,22,80,49,116000,4,3,2010-08-01,鉄骨
8370,1,1440,33,173000,12,4,2012-09-01,RC
8371,74,480,16,83000,4,3,2014-12-01,RC
8372,100,280,22,68000,4,4,1993-05-01,RC
8373,14,520,15,73000,4,2,1989-12-01,RC
8374,21,560,10,64000,6,3,1989-05-01,RC
8375,48,240,38,123000,11,9,1982-06-01,RC
8376,37,680,29,125000,13,8,2014-07-01,RC
8377,52,1080,10,35000,5,3,1984-12-01,RC
8378,96,640,57,116000,4,4,1992-02-01,鉄骨
8379,17,280,42,184000,24,4,2007-11-01,RC
8380,1,480,11,54000,8,3,1983-07-01,RC
8381,17,520,12,93000,13,8,2004-08-01,RC
8382,72,600,23,98000,15,8,2017-04-01,RC
8383,14,1225,9,81500,5,2,1997-07-01,RC
8384,99,440,43,99000,4,1,1997-04-01,RC
8385,10,1320,15,58000,4,1,1977-04-01,RC
8386,18,1280,26,96000,10,2,2007-04-01,RC
8387,20,520,60,312000,8,6,2007-12-01,RC
8388,74,240,20,80000,13,10,2005-01-01,RC
8389,48,960,58,255000,15,8,2005-11-01,RC
8390,16,680,23,53000,5,1,1992-05-01,RC
8391,6,1080,19,87000,13,3,1999-06-01,RC
8392,59,1640,23,67000,3,3,1985-02-01,鉄骨
8393,52,360,31,37000,5,3,1990-08-01,鉄骨
8394,16,720,38,88000,8,4,2005-03-01,RC
8395,9,480,24,120000,11,8,1995-03-01,RC
8396,20,320,24,129000,13,7,1983-07-01,RC
8397,18,600,59,202000,29,7,2005-07-01,RC
8398,35,920,20,77000,7,4,2006-10-01,RC
8399,30,400,23,68000,3,1,1989-04-01,RC
8400,74,440,35,75000,5,4,1991-01-01,鉄骨
8401,16,1400,25,75000,3,2,2005-08-01,鉄骨
8402,2,360,23,64000,11,3,2001-11-01,鉄骨
8403,90,160,58,236000,14,6,2005-09-01,RC
8404,22,80,58,103000,6,3,1978-12-01,RC
8405,19,160,21,82000,3,3,1995-12-01,鉄骨
8406,50,600,44,81000,3,1,1998-03-01,鉄骨
